restaurant_id,item_name,category,price
75,Fried Rice,Main Course,18.39
39,Pepperoni Pizza,Pizza,19.15
36,Biryani,Main Course,12.19
46,Veg Burger,Burger,13.55
3,Lemonade,Beverage,24.23
54,Chicken Burger,Burger,8.57
63,Ice Cream,Dessert,8.27
2,Fried Rice,Main Course,26.01
82,Lemonade,Beverage,8.92
94,Ice Cream,Dessert,19.9
54,Margherita Pizza,Pizza,22.82
34,Fried Rice,Main Course,4.17
77,Farmhouse Pizza,Pizza,23.05
11,Cold Coffee,Beverage,27.86
3,Ice Cream,Dessert,11.68
69,Coke,Beverage,3.85
50,Paneer Burger,Burger,23.82
86,Coke,Beverage,26.99
62,Paneer Butter Masala,Main Course,24.3
91,Cheese Burger,Burger,26.35
95,Cheese Burger,Burger,29.0
1,Farmhouse Pizza,Pizza,12.31
55,Butter Chicken,Main Course,20.93
52,Pepperoni Pizza,Pizza,4.28
91,Cheese Burger,Burger,21.83
54,Paneer Butter Masala,Main Course,27.65
22,Paneer Burger,Burger,7.47
25,Farmhouse Pizza,Pizza,3.25
98,Paneer Butter Masala,Main Course,13.55
49,Coke,Beverage,23.88
40,Paneer Butter Masala,Main Course,23.23
29,Gulab Jamun,Dessert,10.95
83,Biryani,Main Course,12.42
15,Veg Supreme,Pizza,29.51
41,Ice Cream,Dessert,13.58
86,Fried Rice,Main Course,13.63
57,Gulab Jamun,Dessert,11.68
55,Mango Shake,Beverage,18.86
10,Farmhouse Pizza,Pizza,11.6
55,Fried Rice,Main Course,12.38
88,Fried Rice,Main Course,17.5
5,Mango Shake,Beverage,12.09
84,Biryani,Main Course,17.79
66,Paneer Butter Masala,Main Course,20.98
58,Veg Burger,Burger,26.09
51,Margherita Pizza,Pizza,15.21
53,Butter Chicken,Main Course,25.52
3,Coke,Beverage,7.38
76,Chicken Burger,Burger,25.64
72,Pepperoni Pizza,Pizza,11.03
78,Butter Chicken,Main Course,16.18
10,Butter Chicken,Main Course,5.61
8,Paneer Butter Masala,Main Course,21.54
85,Fried Rice,Main Course,8.16
96,Chicken Burger,Burger,14.19
60,Ice Cream,Dessert,8.37
35,Veg Supreme,Pizza,13.98
79,Gulab Jamun,Dessert,20.71
7,Margherita Pizza,Pizza,28.25
37,Margherita Pizza,Pizza,22.33
45,Lemonade,Beverage,25.24
64,Butter Chicken,Main Course,28.72
11,Paneer Burger,Burger,5.81
60,Brownie,Dessert,15.83
23,Pepperoni Pizza,Pizza,9.67
53,Brownie,Dessert,25.95
43,Coke,Beverage,23.88
47,Farmhouse Pizza,Pizza,5.01
1,Fried Rice,Main Course,4.67
5,Fried Rice,Main Course,4.11
43,Lemonade,Beverage,5.42
80,Fried Rice,Main Course,12.09
13,Veg Supreme,Pizza,28.86
2,Biryani,Main Course,3.1
64,Cheesecake,Dessert,15.82
61,Paneer Butter Masala,Main Course,20.79
56,Cold Coffee,Beverage,4.26
21,Biryani,Main Course,28.11
4,Biryani,Main Course,8.57
24,Veg Supreme,Pizza,13.94
33,Cold Coffee,Beverage,14.49
49,Paneer Butter Masala,Main Course,6.19
23,Fried Rice,Main Course,13.39
68,Mango Shake,Beverage,5.94
14,Veg Supreme,Pizza,6.7
39,Cheese Burger,Burger,8.51
62,Mango Shake,Beverage,21.27
23,Chicken Burger,Burger,10.41
19,Brownie,Dessert,10.53
57,Coke,Beverage,28.78
31,Paneer Butter Masala,Main Course,21.54
71,Brownie,Dessert,3.21
75,Butter Chicken,Main Course,14.88
9,Cheese Burger,Burger,7.42
22,Mango Shake,Beverage,10.6
21,Biryani,Main Course,15.05
48,Brownie,Dessert,14.7
38,Butter Chicken,Main Course,27.5
86,Paneer Burger,Burger,19.64
16,Mango Shake,Beverage,20.64
2,Fried Rice,Main Course,16.63
11,Paneer Butter Masala,Main Course,5.09
32,Chicken Burger,Burger,17.07
50,Brownie,Dessert,9.14
71,Lemonade,Beverage,20.43
96,Chicken Burger,Burger,24.54
10,Paneer Burger,Burger,25.85
18,Veg Supreme,Pizza,25.53
82,Biryani,Main Course,13.79
98,Veg Supreme,Pizza,6.2
41,Margherita Pizza,Pizza,24.07
49,Margherita Pizza,Pizza,17.86
43,Lemonade,Beverage,10.69
64,Cheesecake,Dessert,19.92
71,Pepperoni Pizza,Pizza,10.2
88,Veg Burger,Burger,8.48
42,Cold Coffee,Beverage,5.48
95,Gulab Jamun,Dessert,12.97
39,Veg Burger,Burger,20.24
59,Veg Supreme,Pizza,27.0
76,Lemonade,Beverage,23.8
44,Paneer Butter Masala,Main Course,18.08
72,Butter Chicken,Main Course,12.84
100,Coke,Beverage,18.38
46,Lemonade,Beverage,13.1
4,Mango Shake,Beverage,3.24
81,Brownie,Dessert,7.52
12,Pepperoni Pizza,Pizza,20.53
12,Biryani,Main Course,28.37
6,Coke,Beverage,24.02
49,Brownie,Dessert,17.52
83,Pepperoni Pizza,Pizza,27.34
29,Paneer Burger,Burger,16.41
86,Cheesecake,Dessert,4.65
7,Cold Coffee,Beverage,24.72
16,Coke,Beverage,8.1
61,Gulab Jamun,Dessert,4.27
11,Brownie,Dessert,29.49
87,Cheesecake,Dessert,23.66
9,Pepperoni Pizza,Pizza,24.42
36,Farmhouse Pizza,Pizza,26.49
89,Coke,Beverage,3.66
39,Veg Supreme,Pizza,11.0
78,Cold Coffee,Beverage,12.0
63,Lemonade,Beverage,21.04
26,Gulab Jamun,Dessert,24.76
34,Gulab Jamun,Dessert,19.5
24,Paneer Burger,Burger,22.95
10,Veg Burger,Burger,12.19
26,Ice Cream,Dessert,6.12
64,Brownie,Dessert,15.07
1,Coke,Beverage,24.49
83,Coke,Beverage,16.08
21,Paneer Burger,Burger,15.18
10,Brownie,Dessert,22.2
40,Biryani,Main Course,11.88
25,Biryani,Main Course,19.32
11,Gulab Jamun,Dessert,10.57
27,Biryani,Main Course,27.92
66,Brownie,Dessert,4.64
33,Paneer Burger,Burger,12.03
89,Margherita Pizza,Pizza,23.71
75,Cold Coffee,Beverage,9.8
13,Coke,Beverage,22.95
29,Cheese Burger,Burger,7.25
55,Margherita Pizza,Pizza,3.04
60,Farmhouse Pizza,Pizza,9.58
70,Cheese Burger,Burger,25.7
62,Chicken Burger,Burger,9.28
60,Farmhouse Pizza,Pizza,8.69
9,Cheesecake,Dessert,17.01
34,Butter Chicken,Main Course,27.91
45,Margherita Pizza,Pizza,6.7
41,Paneer Butter Masala,Main Course,6.9
97,Cold Coffee,Beverage,9.77
20,Chicken Burger,Burger,17.3
52,Fried Rice,Main Course,3.89
7,Paneer Burger,Burger,6.95
14,Cheesecake,Dessert,22.21
2,Paneer Burger,Burger,20.92
49,Paneer Burger,Burger,23.92
34,Cheese Burger,Burger,6.42
74,Mango Shake,Beverage,14.69
27,Gulab Jamun,Dessert,19.27
31,Cheese Burger,Burger,10.48
2,Veg Burger,Burger,20.26
47,Cheesecake,Dessert,7.39
11,Cheesecake,Dessert,4.37
55,Cheesecake,Dessert,19.51
26,Lemonade,Beverage,20.52
51,Fried Rice,Main Course,9.54
85,Farmhouse Pizza,Pizza,15.06
48,Mango Shake,Beverage,25.15
22,Pepperoni Pizza,Pizza,27.52
51,Cold Coffee,Beverage,26.29
71,Biryani,Main Course,22.29
47,Gulab Jamun,Dessert,9.55
19,Cheese Burger,Burger,24.16
7,Paneer Butter Masala,Main Course,22.25
40,Cheesecake,Dessert,20.78
62,Brownie,Dessert,7.79
52,Coke,Beverage,3.09
20,Butter Chicken,Main Course,25.32
32,Lemonade,Beverage,22.28
87,Cheese Burger,Burger,3.36
18,Cheese Burger,Burger,25.06
62,Paneer Butter Masala,Main Course,11.5
24,Fried Rice,Main Course,28.92
6,Pepperoni Pizza,Pizza,7.81
72,Chicken Burger,Burger,10.36
25,Coke,Beverage,28.71
29,Margherita Pizza,Pizza,22.3
15,Cheese Burger,Burger,16.46
26,Biryani,Main Course,18.77
81,Cheese Burger,Burger,14.9
25,Veg Supreme,Pizza,11.15
51,Brownie,Dessert,13.52
32,Pepperoni Pizza,Pizza,8.92
64,Butter Chicken,Main Course,9.91
75,Gulab Jamun,Dessert,24.74
97,Ice Cream,Dessert,21.3
45,Paneer Burger,Burger,8.49
7,Paneer Butter Masala,Main Course,11.33
91,Mango Shake,Beverage,9.5
84,Cheesecake,Dessert,22.81
25,Ice Cream,Dessert,21.84
78,Paneer Butter Masala,Main Course,6.45
41,Lemonade,Beverage,22.91
59,Fried Rice,Main Course,13.57
12,Butter Chicken,Main Course,6.06
11,Veg Burger,Burger,16.42
57,Pepperoni Pizza,Pizza,28.22
31,Veg Supreme,Pizza,14.05
16,Coke,Beverage,4.07
14,Gulab Jamun,Dessert,19.89
29,Coke,Beverage,4.01
14,Chicken Burger,Burger,3.67
70,Gulab Jamun,Dessert,23.7
15,Cheese Burger,Burger,22.29
99,Coke,Beverage,12.89
91,Cheese Burger,Burger,26.43
74,Farmhouse Pizza,Pizza,15.5
91,Veg Supreme,Pizza,28.55
18,Biryani,Main Course,20.99
52,Cold Coffee,Beverage,7.37
71,Coke,Beverage,25.72
13,Butter Chicken,Main Course,13.83
75,Veg Burger,Burger,17.71
10,Cold Coffee,Beverage,15.33
67,Veg Supreme,Pizza,17.55
60,Cold Coffee,Beverage,29.83
51,Cheese Burger,Burger,7.03
98,Paneer Butter Masala,Main Course,11.27
32,Butter Chicken,Main Course,17.68
31,Mango Shake,Beverage,12.21
65,Cheesecake,Dessert,10.38
94,Pepperoni Pizza,Pizza,17.07
98,Veg Supreme,Pizza,22.37
8,Farmhouse Pizza,Pizza,17.28
43,Paneer Butter Masala,Main Course,28.59
69,Cheese Burger,Burger,18.08
57,Butter Chicken,Main Course,15.91
75,Butter Chicken,Main Course,26.45
81,Chicken Burger,Burger,18.05
26,Mango Shake,Beverage,13.71
81,Cold Coffee,Beverage,24.83
21,Veg Burger,Burger,21.28
51,Butter Chicken,Main Course,23.59
54,Cold Coffee,Beverage,25.23
39,Coke,Beverage,17.92
72,Coke,Beverage,19.09
91,Brownie,Dessert,29.1
73,Veg Burger,Burger,15.44
77,Pepperoni Pizza,Pizza,6.25
93,Paneer Burger,Burger,19.5
14,Gulab Jamun,Dessert,19.8
71,Coke,Beverage,17.96
65,Margherita Pizza,Pizza,26.43
64,Margherita Pizza,Pizza,25.0
76,Veg Supreme,Pizza,24.84
93,Ice Cream,Dessert,23.87
73,Lemonade,Beverage,15.28
63,Cheesecake,Dessert,20.04
79,Brownie,Dessert,16.99
69,Pepperoni Pizza,Pizza,26.75
50,Pepperoni Pizza,Pizza,24.4
45,Mango Shake,Beverage,20.25
6,Fried Rice,Main Course,20.45
67,Mango Shake,Beverage,19.84
83,Pepperoni Pizza,Pizza,26.66
57,Mango Shake,Beverage,17.33
52,Brownie,Dessert,10.06
41,Butter Chicken,Main Course,4.16
17,Lemonade,Beverage,20.2
70,Margherita Pizza,Pizza,14.91
43,Cheese Burger,Burger,4.79
90,Cold Coffee,Beverage,10.33
45,Butter Chicken,Main Course,26.46
27,Margherita Pizza,Pizza,12.5
98,Pepperoni Pizza,Pizza,9.4
13,Ice Cream,Dessert,15.55
70,Ice Cream,Dessert,23.29
9,Pepperoni Pizza,Pizza,21.5
55,Butter Chicken,Main Course,11.96
17,Paneer Burger,Burger,12.23
64,Cheesecake,Dessert,25.63
80,Paneer Butter Masala,Main Course,23.13
61,Farmhouse Pizza,Pizza,28.85
52,Cheesecake,Dessert,22.7
98,Paneer Butter Masala,Main Course,14.32
89,Biryani,Main Course,25.36
92,Cold Coffee,Beverage,27.96
40,Brownie,Dessert,14.68
19,Biryani,Main Course,15.52
99,Farmhouse Pizza,Pizza,18.52
38,Brownie,Dessert,25.64
65,Coke,Beverage,15.97
82,Chicken Burger,Burger,22.51
62,Cold Coffee,Beverage,25.39
7,Mango Shake,Beverage,6.15
4,Cheesecake,Dessert,19.85
40,Lemonade,Beverage,9.64
96,Mango Shake,Beverage,14.59
67,Mango Shake,Beverage,21.13
64,Paneer Butter Masala,Main Course,18.77
34,Paneer Butter Masala,Main Course,4.66
19,Cheesecake,Dessert,5.03
8,Margherita Pizza,Pizza,16.88
40,Margherita Pizza,Pizza,21.53
58,Pepperoni Pizza,Pizza,26.65
30,Paneer Butter Masala,Main Course,14.94
22,Cold Coffee,Beverage,18.01
60,Veg Burger,Burger,10.25
43,Ice Cream,Dessert,17.3
95,Biryani,Main Course,17.92
78,Chicken Burger,Burger,24.77
100,Cheese Burger,Burger,14.28
75,Paneer Burger,Burger,11.45
33,Gulab Jamun,Dessert,20.78
68,Brownie,Dessert,23.69
16,Veg Supreme,Pizza,18.98
52,Farmhouse Pizza,Pizza,27.35
4,Brownie,Dessert,15.36
10,Coke,Beverage,11.24
72,Paneer Burger,Burger,14.16
43,Pepperoni Pizza,Pizza,23.32
43,Cheese Burger,Burger,21.14
90,Biryani,Main Course,19.26
33,Margherita Pizza,Pizza,27.8
68,Lemonade,Beverage,7.9
54,Brownie,Dessert,5.64
15,Brownie,Dessert,3.25
74,Pepperoni Pizza,Pizza,12.66
87,Fried Rice,Main Course,13.51
37,Paneer Burger,Burger,20.98
45,Cold Coffee,Beverage,19.83
72,Ice Cream,Dessert,7.68
37,Veg Supreme,Pizza,6.17
56,Mango Shake,Beverage,9.87
29,Veg Burger,Burger,21.97
46,Margherita Pizza,Pizza,24.55
71,Veg Burger,Burger,25.97
42,Paneer Burger,Burger,3.16
99,Gulab Jamun,Dessert,15.65
3,Cheese Burger,Burger,25.99
70,Cheesecake,Dessert,18.06
51,Coke,Beverage,29.81
19,Paneer Butter Masala,Main Course,3.48
45,Brownie,Dessert,12.21
89,Mango Shake,Beverage,19.78
16,Margherita Pizza,Pizza,4.61
30,Ice Cream,Dessert,13.45
33,Gulab Jamun,Dessert,16.93
41,Butter Chicken,Main Course,27.84
85,Ice Cream,Dessert,29.32
91,Paneer Butter Masala,Main Course,4.43
24,Farmhouse Pizza,Pizza,3.66
19,Gulab Jamun,Dessert,16.52
90,Lemonade,Beverage,28.97
61,Cheese Burger,Burger,17.51
13,Pepperoni Pizza,Pizza,18.48
83,Veg Burger,Burger,28.47
95,Fried Rice,Main Course,20.89
82,Fried Rice,Main Course,29.72
82,Brownie,Dessert,22.48
40,Biryani,Main Course,6.77
8,Cold Coffee,Beverage,10.62
14,Cheese Burger,Burger,21.16
96,Pepperoni Pizza,Pizza,28.15
84,Veg Supreme,Pizza,14.23
83,Cold Coffee,Beverage,8.45
96,Butter Chicken,Main Course,13.64
5,Brownie,Dessert,27.42
55,Ice Cream,Dessert,19.12
38,Pepperoni Pizza,Pizza,20.41
60,Ice Cream,Dessert,27.37
74,Brownie,Dessert,18.93
3,Brownie,Dessert,11.65
49,Coke,Beverage,17.09
76,Farmhouse Pizza,Pizza,20.52
47,Paneer Burger,Burger,19.67
88,Cheesecake,Dessert,18.49
30,Paneer Burger,Burger,3.74
99,Ice Cream,Dessert,12.02
54,Cheesecake,Dessert,15.47
56,Ice Cream,Dessert,5.55
71,Paneer Butter Masala,Main Course,3.62
100,Chicken Burger,Burger,22.27
55,Pepperoni Pizza,Pizza,17.04
36,Ice Cream,Dessert,27.06
48,Gulab Jamun,Dessert,12.38
71,Ice Cream,Dessert,26.81
60,Cheesecake,Dessert,5.93
94,Cheesecake,Dessert,4.49
27,Margherita Pizza,Pizza,23.95
94,Mango Shake,Beverage,18.85
25,Chicken Burger,Burger,24.57
83,Fried Rice,Main Course,25.38
46,Paneer Burger,Burger,22.83
35,Brownie,Dessert,28.94
92,Cold Coffee,Beverage,24.65
38,Coke,Beverage,21.54
24,Farmhouse Pizza,Pizza,20.99
14,Biryani,Main Course,29.36
38,Farmhouse Pizza,Pizza,5.54
5,Chicken Burger,Burger,9.31
74,Cheesecake,Dessert,4.59
97,Paneer Burger,Burger,5.21
82,Coke,Beverage,20.34
22,Veg Burger,Burger,14.46
11,Pepperoni Pizza,Pizza,7.41
5,Cheese Burger,Burger,24.63
69,Pepperoni Pizza,Pizza,10.88
94,Veg Supreme,Pizza,8.94
6,Brownie,Dessert,18.05
13,Butter Chicken,Main Course,21.05
80,Chicken Burger,Burger,4.1
25,Butter Chicken,Main Course,18.37
44,Ice Cream,Dessert,16.86
6,Ice Cream,Dessert,19.52
57,Farmhouse Pizza,Pizza,12.0
4,Pepperoni Pizza,Pizza,23.24
14,Pepperoni Pizza,Pizza,23.84
45,Biryani,Main Course,13.01
94,Farmhouse Pizza,Pizza,25.15
12,Pepperoni Pizza,Pizza,19.79
72,Coke,Beverage,26.9
93,Farmhouse Pizza,Pizza,16.79
94,Paneer Butter Masala,Main Course,15.39
1,Lemonade,Beverage,10.56
29,Cheese Burger,Burger,19.82
13,Coke,Beverage,7.15
97,Paneer Butter Masala,Main Course,3.22
75,Cold Coffee,Beverage,4.55
82,Cold Coffee,Beverage,19.05
65,Cheesecake,Dessert,28.77
55,Chicken Burger,Burger,16.04
9,Butter Chicken,Main Course,24.1
90,Cheesecake,Dessert,6.19
27,Margherita Pizza,Pizza,27.04
22,Veg Burger,Burger,11.72
19,Brownie,Dessert,26.02
48,Margherita Pizza,Pizza,4.4
42,Brownie,Dessert,28.93
7,Butter Chicken,Main Course,7.7
78,Mango Shake,Beverage,12.18
63,Cheesecake,Dessert,28.39
69,Veg Burger,Burger,7.58
10,Cheesecake,Dessert,25.56
8,Cheese Burger,Burger,5.28
37,Cold Coffee,Beverage,5.21
3,Cheese Burger,Burger,24.83
36,Chicken Burger,Burger,17.78
11,Cheesecake,Dessert,20.47
40,Paneer Butter Masala,Main Course,26.61
84,Pepperoni Pizza,Pizza,9.65
28,Mango Shake,Beverage,13.95
31,Paneer Burger,Burger,9.05
94,Chicken Burger,Burger,10.54
9,Veg Supreme,Pizza,7.34
92,Brownie,Dessert,9.14
29,Gulab Jamun,Dessert,15.08
100,Coke,Beverage,8.68
79,Pepperoni Pizza,Pizza,18.45
59,Gulab Jamun,Dessert,17.61
7,Brownie,Dessert,6.59
44,Brownie,Dessert,28.75
59,Paneer Burger,Burger,22.26
75,Veg Supreme,Pizza,18.4
21,Pepperoni Pizza,Pizza,25.6
89,Ice Cream,Dessert,28.2
50,Paneer Butter Masala,Main Course,3.26
51,Coke,Beverage,5.34
11,Cheese Burger,Burger,11.15
4,Butter Chicken,Main Course,12.41
40,Margherita Pizza,Pizza,9.33
60,Cold Coffee,Beverage,25.13
8,Veg Supreme,Pizza,5.95
29,Chicken Burger,Burger,22.86
30,Cold Coffee,Beverage,22.6
36,Brownie,Dessert,13.39
88,Farmhouse Pizza,Pizza,14.98
57,Veg Supreme,Pizza,10.01
57,Cold Coffee,Beverage,24.82
18,Coke,Beverage,4.38
44,Cold Coffee,Beverage,28.78
85,Veg Supreme,Pizza,8.76
88,Chicken Burger,Burger,27.43
20,Butter Chicken,Main Course,9.34
54,Margherita Pizza,Pizza,16.71
62,Paneer Butter Masala,Main Course,18.14
38,Brownie,Dessert,24.89
10,Veg Burger,Burger,18.86
69,Mango Shake,Beverage,27.01
95,Mango Shake,Beverage,29.47
13,Cheesecake,Dessert,19.67
38,Mango Shake,Beverage,19.8
5,Cold Coffee,Beverage,18.06
76,Paneer Burger,Burger,28.04
80,Chicken Burger,Burger,23.07
23,Veg Supreme,Pizza,17.97
21,Mango Shake,Beverage,12.77
44,Lemonade,Beverage,18.64
74,Farmhouse Pizza,Pizza,16.15
87,Farmhouse Pizza,Pizza,20.66
74,Chicken Burger,Burger,3.43
51,Paneer Butter Masala,Main Course,24.39
60,Gulab Jamun,Dessert,20.88
3,Cold Coffee,Beverage,12.59
84,Cold Coffee,Beverage,24.53
99,Fried Rice,Main Course,18.5
36,Biryani,Main Course,7.3
87,Mango Shake,Beverage,4.4
22,Cold Coffee,Beverage,22.76
57,Cheesecake,Dessert,10.46
47,Lemonade,Beverage,14.61
18,Paneer Butter Masala,Main Course,11.83
54,Cheese Burger,Burger,7.09
56,Paneer Butter Masala,Main Course,28.21
26,Cheesecake,Dessert,25.98
87,Butter Chicken,Main Course,26.38
21,Lemonade,Beverage,18.58
66,Butter Chicken,Main Course,24.66
38,Cold Coffee,Beverage,15.48
74,Cold Coffee,Beverage,23.64
22,Mango Shake,Beverage,28.37
45,Veg Burger,Burger,27.89
40,Paneer Burger,Burger,14.93
57,Cheese Burger,Burger,20.36
83,Fried Rice,Main Course,3.69
46,Farmhouse Pizza,Pizza,4.71
86,Gulab Jamun,Dessert,8.01
89,Farmhouse Pizza,Pizza,27.2
18,Veg Burger,Burger,10.15
91,Veg Burger,Burger,15.17
90,Cheese Burger,Burger,25.99
84,Chicken Burger,Burger,8.64
22,Margherita Pizza,Pizza,25.83
32,Margherita Pizza,Pizza,9.66
100,Farmhouse Pizza,Pizza,14.14
94,Butter Chicken,Main Course,19.24
2,Ice Cream,Dessert,4.02
55,Cheesecake,Dessert,13.4
13,Pepperoni Pizza,Pizza,19.75
37,Coke,Beverage,29.69
58,Chicken Burger,Burger,11.05
1,Farmhouse Pizza,Pizza,18.57
45,Butter Chicken,Main Course,15.7
52,Veg Burger,Burger,23.27
12,Farmhouse Pizza,Pizza,5.66
32,Mango Shake,Beverage,5.64
23,Lemonade,Beverage,8.31
46,Mango Shake,Beverage,12.19
26,Mango Shake,Beverage,7.79
63,Lemonade,Beverage,13.84
11,Coke,Beverage,6.42
3,Margherita Pizza,Pizza,4.62
34,Cheese Burger,Burger,24.38
60,Veg Supreme,Pizza,8.76
42,Butter Chicken,Main Course,29.49
23,Farmhouse Pizza,Pizza,19.35
60,Mango Shake,Beverage,7.4
67,Veg Supreme,Pizza,5.87
91,Fried Rice,Main Course,8.85
62,Farmhouse Pizza,Pizza,9.97
44,Margherita Pizza,Pizza,19.46
34,Paneer Burger,Burger,12.95
70,Cheesecake,Dessert,8.67
48,Lemonade,Beverage,22.1
65,Farmhouse Pizza,Pizza,27.5
90,Butter Chicken,Main Course,3.27
85,Paneer Butter Masala,Main Course,12.57
69,Biryani,Main Course,8.08
71,Brownie,Dessert,3.46
30,Lemonade,Beverage,22.54
39,Coke,Beverage,6.06
15,Lemonade,Beverage,18.53
79,Brownie,Dessert,13.45
74,Cheese Burger,Burger,17.78
32,Biryani,Main Course,5.86
92,Coke,Beverage,4.73
11,Lemonade,Beverage,28.34
45,Ice Cream,Dessert,14.94
66,Cheesecake,Dessert,10.98
5,Paneer Butter Masala,Main Course,28.97
14,Mango Shake,Beverage,15.16
39,Coke,Beverage,10.86
87,Cheesecake,Dessert,15.06
56,Fried Rice,Main Course,16.73
56,Cheesecake,Dessert,25.28
98,Ice Cream,Dessert,4.79
19,Ice Cream,Dessert,29.44
22,Biryani,Main Course,9.23
86,Cheese Burger,Burger,28.58
35,Cold Coffee,Beverage,24.61
55,Chicken Burger,Burger,10.33
99,Fried Rice,Main Course,27.83
42,Gulab Jamun,Dessert,13.15
11,Chicken Burger,Burger,23.63
57,Pepperoni Pizza,Pizza,13.86
84,Cheesecake,Dessert,22.67
98,Farmhouse Pizza,Pizza,23.17
34,Cheese Burger,Burger,6.89
73,Mango Shake,Beverage,7.1
50,Butter Chicken,Main Course,21.55
87,Lemonade,Beverage,27.52
92,Farmhouse Pizza,Pizza,19.68
80,Mango Shake,Beverage,4.64
70,Coke,Beverage,18.52
48,Lemonade,Beverage,20.32
84,Coke,Beverage,7.1
52,Gulab Jamun,Dessert,13.41
53,Paneer Burger,Burger,14.3
19,Chicken Burger,Burger,15.02
96,Biryani,Main Course,4.47
3,Veg Supreme,Pizza,27.2
37,Farmhouse Pizza,Pizza,24.33
80,Farmhouse Pizza,Pizza,28.3
64,Lemonade,Beverage,13.75
27,Fried Rice,Main Course,17.5
31,Fried Rice,Main Course,7.94
48,Lemonade,Beverage,10.07
20,Cheese Burger,Burger,9.4
10,Paneer Burger,Burger,16.48
65,Butter Chicken,Main Course,9.84
78,Veg Burger,Burger,16.38
31,Gulab Jamun,Dessert,18.37
48,Farmhouse Pizza,Pizza,3.39
84,Biryani,Main Course,12.65
97,Cold Coffee,Beverage,25.21
35,Paneer Burger,Burger,18.55
15,Lemonade,Beverage,20.03
6,Ice Cream,Dessert,8.85
96,Coke,Beverage,19.86
25,Butter Chicken,Main Course,8.94
54,Cheesecake,Dessert,4.97
82,Cold Coffee,Beverage,12.86
12,Farmhouse Pizza,Pizza,9.49
80,Pepperoni Pizza,Pizza,8.71
36,Cold Coffee,Beverage,23.7
11,Chicken Burger,Burger,9.54
41,Veg Supreme,Pizza,4.21
38,Brownie,Dessert,6.93
44,Veg Supreme,Pizza,23.92
93,Farmhouse Pizza,Pizza,13.02
73,Cheese Burger,Burger,13.62
87,Brownie,Dessert,8.06
71,Margherita Pizza,Pizza,29.42
76,Ice Cream,Dessert,11.81
24,Veg Supreme,Pizza,4.13
90,Brownie,Dessert,29.88
9,Brownie,Dessert,17.28
90,Brownie,Dessert,8.5
31,Cheesecake,Dessert,6.65
88,Butter Chicken,Main Course,22.12
16,Cheese Burger,Burger,11.76
55,Veg Burger,Burger,10.66
63,Mango Shake,Beverage,9.39
10,Cheese Burger,Burger,21.19
93,Paneer Butter Masala,Main Course,8.57
89,Fried Rice,Main Course,16.51
77,Gulab Jamun,Dessert,13.24
53,Cold Coffee,Beverage,22.8
62,Paneer Butter Masala,Main Course,17.23
58,Margherita Pizza,Pizza,20.75
88,Biryani,Main Course,19.54
25,Cold Coffee,Beverage,6.59
49,Brownie,Dessert,20.56
54,Biryani,Main Course,18.78
3,Cold Coffee,Beverage,28.33
51,Pepperoni Pizza,Pizza,8.28
93,Cheesecake,Dessert,13.15
21,Veg Supreme,Pizza,6.5
49,Paneer Butter Masala,Main Course,12.69
74,Margherita Pizza,Pizza,4.27
87,Mango Shake,Beverage,10.59
30,Biryani,Main Course,24.13
51,Fried Rice,Main Course,22.28
41,Cheese Burger,Burger,11.9
58,Veg Supreme,Pizza,8.98
4,Lemonade,Beverage,3.48
96,Coke,Beverage,16.1
18,Brownie,Dessert,4.36
3,Brownie,Dessert,10.81
56,Veg Burger,Burger,21.12
84,Coke,Beverage,7.56
20,Ice Cream,Dessert,4.88
76,Mango Shake,Beverage,26.97
85,Paneer Burger,Burger,10.35
38,Paneer Burger,Burger,22.03
5,Farmhouse Pizza,Pizza,25.02
75,Cheese Burger,Burger,15.33
56,Veg Burger,Burger,29.42
91,Ice Cream,Dessert,21.86
46,Mango Shake,Beverage,5.94
21,Veg Burger,Burger,29.42
10,Paneer Butter Masala,Main Course,13.89
49,Gulab Jamun,Dessert,3.54
25,Veg Burger,Burger,29.97
100,Ice Cream,Dessert,9.46
10,Farmhouse Pizza,Pizza,22.3
50,Butter Chicken,Main Course,13.4
58,Paneer Burger,Burger,21.48
7,Paneer Burger,Burger,20.37
73,Brownie,Dessert,24.45
71,Butter Chicken,Main Course,3.21
51,Brownie,Dessert,4.38
15,Chicken Burger,Burger,4.33
29,Veg Burger,Burger,26.25
7,Brownie,Dessert,4.65
78,Ice Cream,Dessert,15.05
42,Lemonade,Beverage,17.75
100,Chicken Burger,Burger,14.5
18,Veg Burger,Burger,16.51
11,Paneer Butter Masala,Main Course,6.01
53,Pepperoni Pizza,Pizza,19.56
72,Cheesecake,Dessert,10.93
14,Cheese Burger,Burger,27.31
26,Cold Coffee,Beverage,13.92
17,Pepperoni Pizza,Pizza,11.33
27,Cheesecake,Dessert,25.27
62,Margherita Pizza,Pizza,8.92
93,Margherita Pizza,Pizza,25.46
57,Margherita Pizza,Pizza,11.68
15,Mango Shake,Beverage,21.44
46,Margherita Pizza,Pizza,19.09
83,Chicken Burger,Burger,29.75
85,Paneer Burger,Burger,16.88
70,Mango Shake,Beverage,5.4
98,Paneer Butter Masala,Main Course,24.91
78,Paneer Burger,Burger,26.57
66,Chicken Burger,Burger,15.6
47,Cheesecake,Dessert,28.97
71,Margherita Pizza,Pizza,27.71
62,Chicken Burger,Burger,24.33
